accession	fastq_ftp	fastq_md5	host_tax_id	instrument_platform	instrument_model	host_sex	library_layout	library_selection	project_name	run_accession	sample_accession	sample_title	sex	scientific_name
SAMEA3982489	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693021/ERR1693021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693021/ERR1693021_2.fastq.gz	eb3ecf63647338f21ca6f0fa4799849e;28b0d809136165d59cb1fe996cfbe07d		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693021	SAMEA3982489	HD0072b	male	Equus caballus
SAMEA3982490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693022/ERR1693022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693022/ERR1693022_2.fastq.gz	e39c8118421191ded5d7fccec6466423;fd58527fe9e24ded332d0a31af13105a		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693022	SAMEA3982490	HD0072a	male	Equus caballus
SAMEA3982491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693023/ERR1693023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693023/ERR1693023_2.fastq.gz	9f75fd87f849477ba676aced88a95083;5518522915eb642086865660cedb9383		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693023	SAMEA3982491	HD0073b	male	Equus caballus
SAMEA3982492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693024/ERR1693024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693024/ERR1693024_2.fastq.gz	cda5c04ced6097a8c38aba58553dae3e;a8a964a9b4d354d6961be46fcf7f9d38		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693024	SAMEA3982492	HD0073a	male	Equus caballus
SAMEA3982493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693025/ERR1693025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693025/ERR1693025_2.fastq.gz	ce9761bb1d182aa8ff7640514bad990d;e5ccd2414d3ce22ff94220e192ebf7a1		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693025	SAMEA3982493	HD0074b	female	Equus caballus
SAMEA3982494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693026/ERR1693026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693026/ERR1693026_2.fastq.gz	e905b0b7850d1aabaf665f12b31a5dd6;9fdef7d92c80d02ddbdf08c81a4faa03		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693026	SAMEA3982494	HD0074a	female	Equus caballus
SAMEA3982495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693027/ERR1693027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693027/ERR1693027_2.fastq.gz	a02fb0f3233303b41941639e3839880f;f8af74051da9c8e3694ab0010cd8995e		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693027	SAMEA3982495	HD0075b	male	Equus caballus
SAMEA3982496	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693028/ERR1693028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693028/ERR1693028_2.fastq.gz	2444f9c455da2790eabfe82c3b39dbbd;b675b957bd36663e098ca1fe980199a9		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693028	SAMEA3982496	HD0075a	male	Equus caballus
SAMEA3982497	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693029/ERR1693029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693029/ERR1693029_2.fastq.gz	3153c3e318714118ed5173a1481641fd;ea4ef1e9f7df4903bb4ff598fca2b596		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693029	SAMEA3982497	HD0076b	female	Equus caballus
SAMEA3982498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693030/ERR1693030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693030/ERR1693030_2.fastq.gz	c1a466730c3b51c20aee90f29de0532d;c170f1b80789385206e00284aa1c000e		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693030	SAMEA3982498	HD0076a	female	Equus caballus
SAMEA3982501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693033/ERR1693033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693033/ERR1693033_2.fastq.gz	1dfba66763ae6260e7943f5fd5faf304;7b2627f7256b26207881a653286a6be4		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693033	SAMEA3982501	HD0078b	male	Equus caballus
SAMEA3982502	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693034/ERR1693034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693034/ERR1693034_2.fastq.gz	facc71932906a35a8edd2d8718a4c09b;1c4247b8092f0c30326db422bc82b747		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693034	SAMEA3982502	HD0078a	male	Equus caballus
SAMEA3982503	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693035/ERR1693035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693035/ERR1693035_2.fastq.gz	8ec8167941b80155445b9349fbb79759;bf68135c3a842ada86580d50594319d9		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693035	SAMEA3982503	HD0079b	male	Equus caballus
SAMEA3982504	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693036/ERR1693036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693036/ERR1693036_2.fastq.gz	428940b2baadbf4eb6b582d4d1369d44;b8a6504e61b5d69cfe477ab360cc2cd3		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693036	SAMEA3982504	HD0079a	male	Equus caballus
SAMEA3982505	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693037/ERR1693037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693037/ERR1693037_2.fastq.gz	eaf14617236cf0d9c05020e59402c5b9;7ede3e806bbfb998f63e28ce71623fe6		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693037	SAMEA3982505	HD0080b	male	Equus caballus
SAMEA3982506	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693038/ERR1693038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693038/ERR1693038_2.fastq.gz	6ff3210b22062fd81dde0c3252888b66;fb0bb16d3a234a5554f3b82ac59dc76c		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693038	SAMEA3982506	HD0080a	male	Equus caballus
SAMEA3982507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693039/ERR1693039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693039/ERR1693039_2.fastq.gz	c18ddee794c3c9605d87fce2edc785b7;03efdd259fc46b03b4c47aaaa951f91d		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693039	SAMEA3982507	HD0081b	male	Equus caballus
SAMEA3982508	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693040/ERR1693040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693040/ERR1693040_2.fastq.gz	da219784d32bbd208997bd4bf27a8235;63181db7ed04f64bb19691a1df9c20bc		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693040	SAMEA3982508	HD0081a	male	Equus caballus
SAMEA3982512	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693043/ERR1693043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693043/ERR1693043_2.fastq.gz	27ad337efddc95097c26f7738fe33a7b;3752051ccead878b22baf7a2c5c7fca8		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693043	SAMEA3982512	HD0083b	female	Equus caballus
SAMEA3982513	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693044/ERR1693044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693044/ERR1693044_2.fastq.gz	6acba11a37b6cd3ce1364312502b76b2;2e78e8945d153f46078af3cfd1881778		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693044	SAMEA3982513	HD0083a	female	Equus caballus
SAMEA3982514	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693045/ERR1693045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693045/ERR1693045_2.fastq.gz	49a9cbf78aa799b78c54d845b1e6dc7b;9f1f9d7824f48503aa00d91fffd2c866		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693045	SAMEA3982514	HD0084b	male	Equus caballus
SAMEA3982515	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693046/ERR1693046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693046/ERR1693046_2.fastq.gz	645a6b8c32fa5cc491f3dd7578923f06;375ff7ed36d70b26abd1fea0ec27e806		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693046	SAMEA3982515	HD0084a	male	Equus caballus
SAMEA3982516	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693047/ERR1693047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693047/ERR1693047_2.fastq.gz	03719973526eda1065f36513bea09160;76225002c372ea356da6e0e5fae6bc12		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693047	SAMEA3982516	HD0085b	male	Equus caballus
SAMEA3982517	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693048/ERR1693048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693048/ERR1693048_2.fastq.gz	1d81233518a413b63b343f60ea7d102b;251cd3c0dec57b01d46c3306c18cf19f		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693048	SAMEA3982517	HD0085a	male	Equus caballus
SAMEA3982518	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693049/ERR1693049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693049/ERR1693049_2.fastq.gz	0fc023c984c7a1050a8b158c433be497;58b827db2be969e327949d56fa612ccc		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693049	SAMEA3982518	HD0086b	male	Equus caballus
SAMEA3982519	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693050/ERR1693050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693050/ERR1693050_2.fastq.gz	c5bb49e8d16adbea7a8b292e52ecad8d;ae5355d8e93a9b6ac304da7c6ab311c0		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693050	SAMEA3982519	HD0086a	male	Equus caballus
SAMEA3982520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693051/ERR1693051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693051/ERR1693051_2.fastq.gz	e4453eec69cf21a301b5a232d333717f;ca9257db34f948e029cc8cb449b33454		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693051	SAMEA3982520	HD0087b	male	Equus caballus
SAMEA3982521	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693052/ERR1693052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693052/ERR1693052_2.fastq.gz	abdf8e9b4ec6b8bc1c40e77a7d19b031;1b1cfa288add0e3dded4bf7436bf13e4		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693052	SAMEA3982521	HD0087a	male	Equus caballus
SAMEA3982378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693053/ERR1693053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693053/ERR1693053_2.fastq.gz	29ff9a71e731334dbbb5efce48118b22;b3462211b6adf6a617a12e0d5e72ffd8		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693053	SAMEA3982378	HD0026b	male	Equus caballus
SAMEA3982379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693054/ERR1693054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693054/ERR1693054_2.fastq.gz	24a3e90c2406407dc18273ed7c4dd63f;c4ae2b65e25547fce765898e61f0a4f0		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693054	SAMEA3982379	HD0026a	male	Equus caballus
SAMEA3982382	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693055/ERR1693055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693055/ERR1693055_2.fastq.gz	1d0e9326d67aee01db20a87320cdee4d;9c5725f368a05474e3d4fef64f697d17		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693055	SAMEA3982382	HD0028b	male	Equus caballus
SAMEA3982383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693056/ERR1693056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693056/ERR1693056_2.fastq.gz	57171d81b1d53e642a761ed66008856b;d7e28996d89dc99a7c54dc08f585e988		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693056	SAMEA3982383	HD0028a	male	Equus caballus
SAMEA3982384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693057/ERR1693057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693057/ERR1693057_2.fastq.gz	61176f98a381d0e5709b2dc2195a9136;9d86bd626457bc81b83caaf503ef7339		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693057	SAMEA3982384	HD0029a	female	Equus caballus
SAMEA3982385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693058/ERR1693058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693058/ERR1693058_2.fastq.gz	afa2db848f50eb6e22aa7d2aaf080451;15aed62f88c57bb58e3ead735a871370		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693058	SAMEA3982385	HD0029b	female	Equus caballus
SAMEA3982386	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693059/ERR1693059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693059/ERR1693059_2.fastq.gz	b3ada84985d57acb48cc7b713687f281;c8b69d3ad7e68fb32a02d7422425d6eb		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693059	SAMEA3982386	HD0030a	male	Equus caballus
SAMEA3982387	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693060/ERR1693060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693060/ERR1693060_2.fastq.gz	74979ab0af23395604b03895b00aaab4;72d3d29065bc667859158ccb7d9c8459		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693060	SAMEA3982387	HD0030b	male	Equus caballus
SAMEA3982388	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693061/ERR1693061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693061/ERR1693061_2.fastq.gz	db871d80c887757da8d829786949bddf;8c8e86c56f3720cdef208bb5543d7b79		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693061	SAMEA3982388	HD0031a	male	Equus caballus
SAMEA3982389	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693062/ERR1693062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693062/ERR1693062_2.fastq.gz	853f55e05d48567fd1b283120799da87;469bfede0a00c4e8aa7ee4fa3390264c		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693062	SAMEA3982389	HD0031b	male	Equus caballus
SAMEA3982390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693063/ERR1693063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693063/ERR1693063_2.fastq.gz	09caa9cf53c7dc0f07f85e986cb0e9af;86e8c529c9355a624ceac642e76741a8		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693063	SAMEA3982390	HD0032a	female	Equus caballus
SAMEA3982391	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693064/ERR1693064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693064/ERR1693064_2.fastq.gz	1f3154161b9e4082fd023e19df5a28d3;b8daef68fc3376923084c64aef953a46		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693064	SAMEA3982391	HD0032b	female	Equus caballus
SAMEA3982422	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693070/ERR1693070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693070/ERR1693070_2.fastq.gz	416f04cfe8031e4750f3cc9954c2e11d;969388579b7e1631e790b43b6e8cd6ba		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693070	SAMEA3982422	HD0046a	male	Equus caballus
SAMEA3982423	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693071/ERR1693071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693071/ERR1693071_2.fastq.gz	6e59a36e7d45e793849162e2cb570461;ceca5f94caa916e93e1b3cade88330fc		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693071	SAMEA3982423	HD0046b	male	Equus caballus
SAMEA3982427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693072/ERR1693072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693072/ERR1693072_2.fastq.gz	5d10944d6eb7d60a8b06703414b70107;dc078163ef29645450698e917ff2fbfa		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693072	SAMEA3982427	HD0048b	female	Equus caballus
SAMEA3982428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693073/ERR1693073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693073/ERR1693073_2.fastq.gz	8929c5330c9114060b59a5ded2c6b65c;51ca284302cf8a8d17d4ad92c8a3e0c7		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693073	SAMEA3982428	HD0048a	female	Equus caballus
SAMEA3982431	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693074/ERR1693074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693074/ERR1693074_2.fastq.gz	b965ca3dee392a088611d7e2db5672f3;d0ffd2052a30d8ffaac3bd0fcc536000		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693074	SAMEA3982431	HD0050a	female	Equus caballus
SAMEA3982432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693075/ERR1693075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693075/ERR1693075_2.fastq.gz	1fefdfdc97930a6c1a4a93d1d98437d7;124887b50abc14c338ea67b10520c9e7		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693075	SAMEA3982432	HD0050b	female	Equus caballus
SAMEA3982445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693076/ERR1693076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693076/ERR1693076_2.fastq.gz	7d5d030b1a5cc490958ff621b3fe8321;b779798a124f07a5bbb7eac7a428c370		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693076	SAMEA3982445	HD0056a	female	Equus caballus
SAMEA3982446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693077/ERR1693077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693077/ERR1693077_2.fastq.gz	cc3b49deaceca4df0256499007a4d7c8;4a374b66a52c3d942156b2196698385c		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693077	SAMEA3982446	HD0056b	female	Equus caballus
SAMEA3982448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693078/ERR1693078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693078/ERR1693078_2.fastq.gz	3afcd05904da6d91d55271f38d225ea2;43b7f25aaf53d6b7d4fdc28aec197cd7		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693078	SAMEA3982448	HD0057a	male	Equus caballus
SAMEA3982449	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693079/ERR1693079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693079/ERR1693079_2.fastq.gz	b190d38099e2b9af22d3d64221777505;8b20b711f50b0a46babcb1c204b8a434		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693079	SAMEA3982449	HD0057b	male	Equus caballus
SAMEA3982461	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693080/ERR1693080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/000/ERR1693080/ERR1693080_2.fastq.gz	d43c9f2b45f9c5ed79ce9df25dcfc28e;1a56e023ed5ccece2bb8499383d75994		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693080	SAMEA3982461	HD0061a		Equus caballus
SAMEA3982462	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693081/ERR1693081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/001/ERR1693081/ERR1693081_2.fastq.gz	f5a19de8cd60f5d3816bdf758ad3ae8e;7438e3cc40ca7d52a4edb58a44593d21		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693081	SAMEA3982462	HD0061b		Equus caballus
SAMEA3982463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693082/ERR1693082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/002/ERR1693082/ERR1693082_2.fastq.gz	25f30c2a980e1fabf596186c0b6d709f;092e4d977eacb09f7e8bfa195ac50b9f		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693082	SAMEA3982463	HD0062a	male	Equus caballus
SAMEA3982464	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693083/ERR1693083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/003/ERR1693083/ERR1693083_2.fastq.gz	99b088d8dcda0a9d57346674e20813b9;bc43effc04acfdddce6ee3f67be19a8b		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693083	SAMEA3982464	HD0062b	male	Equus caballus
SAMEA3982469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693084/ERR1693084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/004/ERR1693084/ERR1693084_2.fastq.gz	538e2375c9db7eb5a504907316d8277f;4d88739030fbddd53058576816f3840f		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693084	SAMEA3982469	HD0064a	female	Equus caballus
SAMEA3982470	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693085/ERR1693085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/005/ERR1693085/ERR1693085_2.fastq.gz	7ab0620453a8cc1dc8d0f6fd31b89f6d;760946d548eb616191faf89497d82b19		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693085	SAMEA3982470	HD0064b	female	Equus caballus
SAMEA3982473	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693086/ERR1693086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/006/ERR1693086/ERR1693086_2.fastq.gz	7aabca58e4170dc5547517364b28cd8b;ebccf5254d2f6fb51dd52e216b1cde16		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693086	SAMEA3982473	HD0014c	female	Equus caballus
SAMEA3982474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693087/ERR1693087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/007/ERR1693087/ERR1693087_2.fastq.gz	4f758fbc699487909c906254121d2d0b;a940da1aafbf04350750ac60348e30dc		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693087	SAMEA3982474	HD0014d	female	Equus caballus
SAMEA3982475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693088/ERR1693088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/008/ERR1693088/ERR1693088_2.fastq.gz	bb6adbcd31da1016be8bbf81538a656b;310d310a90d440605991049b17d2675d		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693088	SAMEA3982475	HD0066a	female	Equus caballus
SAMEA3982476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693089/ERR1693089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR169/009/ERR1693089/ERR1693089_2.fastq.gz	bcccdf281bdf24815f251ff09d1e4c29;eb1e2531d7ad0ffb0e26acc3b70be84e		ILLUMINA	Illumina HiSeq 2000		PAIRED	Hybrid Selection		ERR1693089	SAMEA3982476	HD0066b	female	Equus caballus
